Description,revenue_per_product,Revenue Percentage per Product
EMBROIDERED RIBBON REEL EMILY ,1036.02,0.012514556612581069
FAUX FUR CHOCOLATE THROW,1035.75,0.012511295159823983
SET OF 16 VINTAGE BLACK CUTLERY,1035.06,0.012502960336111427
CHERUB HEART DECORATION SILVER ,1029.8400000000001,0.012439905582807755
WRAP  VINTAGE DOILY ,1029.0,0.012429758840896817
LOVE HEART TRINKET POT,1027.19,0.012407895027969679
EMBROIDERED RIBBON REEL SOPHIE  ,1025.01,0.01238156181681987
CHARLIE+LOLA PINK HOT WATER BOTTLE,1024.41,0.012374314144026344
LARGE CAKE STAND HANGING HEARTS,1023.85,0.012367549649419052
RED RETROSPOT STORAGE JAR,1022.1,0.012346410603771268
SMALL HAMMERED SILVER CANDLEPOT ,1020.6999999999999,0.012329499367253041
VINTAGE UNION JACK SHOPPING BAG,1016.85,0.012282993466827919
NO JUNK MAIL METAL SIGN,1014.91,0.012259559324795518
VINTAGE BILLBOARD DRINK ME MUG,1014.62,0.012256056282945313
MINI PLAYING CARDS DOLLY GIRL ,1012.2,0.012226824002678093
 TRELLIS COAT RACK,1011.6,0.012219576329884567
SMALL PURPLE BABUSHKA NOTEBOOK ,1010.23,0.012203027477006016
JUNGLE POPSICLES ICE LOLLY MOULDS,1008.66,0.012184062733196289
FLOWERS CHANDELIER T-LIGHT HOLDER,1007.84,0.01217415758037847
WALL ART MID CENTURY MODERN ,1007.53,0.012170412949435149
HANGING CLEAR MINI BOTTLE,1007.3,0.012167634674864298
"AIRLINE LOUNGE,METAL SIGN",1007.21,0.01216654752394527
TRAVEL CARD WALLET UNION JACK,1006.14,0.012153622507463482
SCHOOL DESK AND CHAIR ,1004.75,0.012136832065491812
 OVAL WALL MIRROR DIAMANTE ,1000.25,0.01208247451954037
MAGNETS PACK OF 4 VINTAGE COLLAGE,998.2199999999999,0.012057953226588938
RED RETROSPOT PURSE ,998.1999999999999,0.012057711637495822
MISELTOE HEART WREATH CREAM,996.0,0.012031136837252895
DISCO BALL ROTATOR BATTERY OPERATED,995.75,0.012028116973588925
SILVER HEARTS TABLE DECORATION,995.33,0.012023043602633458
CHRISTMAS HANGING TREE WITH BELL,993.66,0.012002870913358143
PACK OF 12 PINK PAISLEY TISSUES ,992.64,0.01199054986960915
SET 12 COLOUR PENCILS LOVE LONDON,991.45,0.011976175318568656
HEART MINI PORTRAIT FRAME,988.9499999999999,0.011945976681928965
MILK PAN RED RETROSPOT,988.63,0.011942111256439085
DRAWER KNOB VINTAGE GLASS STAR,987.85,0.011932689281807502
PACK OF 12 VINTAGE CHRISTMAS TISSUE,986.0999999999999,0.011911550236159717
RED FLOWER CROCHET FOOD COVER,982.49,0.011867943404852005
ZINC  HEART T-LIGHT HOLDER,978.4300000000001,0.011818900818949147
PENS ASSORTED FUNKY JEWELED ,976.56,0.011796312238742656
DINOSAURS  WRITING SET ,975.1,0.011778676234945077
FRENCH BLUE METAL DOOR SIGN No,967.2,0.011683248543163655
CABIN BAG VINTAGE PAISLEY,967.05,0.011681436624965272
PLACE SETTING WHITE STAR,965.45,0.011662109497515871
HANGING QUILTED PATCHWORK APPLES,964.1600000000001,0.011646527001009791
GARLAND WITH HEARTS AND BELLS,962.85,0.011630702915410593
CAST IRON HOOK GARDEN TROWEL,962.73,0.011629253380851887
RIBBON REEL FLORA + FAUNA ,961.87,0.011618865049847833
FOLDING BUTTERFLY MIRROR RED  ,961.2800000000001,0.011611738171600867
VINTAGE KID DOLLY CARD ,961.03,0.011608718307936897
"HOOK, 1 HANGER ,MAGIC GARDEN",961.01,0.01160847671884378
BROWN CHECK CAT DOORSTOP ,960.75,0.011605336060633251
GREY FLORAL FELTCRAFT SHOULDER BAG,960.0,0.011596276469641346
HANGING FAIRY CAKE DECORATION,959.59,0.011591323893232435
CHARLIE + LOLA BISCUITS TINS,959.4499999999999,0.01158963276958061
PACK OF 6 COCKTAIL PARASOL STRAWS,958.32,0.011575982985819471
ANGEL DECORATION STARS ON DRESS,958.02,0.011572359149422708
SWEETHEART WALL TIDY ,957.3299999999999,0.011564024325710154
I LOVE LONDON BEAKER,957.25,0.011563057969337685
GLITTER HEART GARLAND WITH BELLS ,956.09,0.011549045801936868
SILVER RECORD COVER FRAME,955.86,0.011546267527366016
TOAST ITS - I LOVE YOU ,955.4,0.011540710978224313
HOME SMALL WOOD LETTERS,955.35,0.01154010700549152
SET OF 16 VINTAGE SKY BLUE CUTLERY,951.3,0.01149118521413522
"ART LIGHTS,FUNK MONKEY",950.45,0.011480917677677725
MEASURING TAPE BABUSHKA BLUE,948.75,0.011460382604762735
LARGE RED BABUSHKA NOTEBOOK ,947.96,0.011450839835584594
ZINC HEART FLOWER T-LIGHT HOLDER,947.18,0.01144141786095301
PACK OF 12 SPACEBOY TISSUES,946.18,0.011429338406297132
CAKE STAND LOVEBIRD 2 TIER PINK,944.4999999999999,0.011409044922475258
DRAWER KNOB CERAMIC RED,943.75,0.011399985331483353
FRENCH GARDEN SIGN BLUE METAL,941.83,0.01137679277854407
PAPER LANTERN 9 POINT SNOW STAR,940.5,0.011360727103851755
CARDHOLDER GINGHAM STAR,940.49,0.011360606309305195
LARGE PURPLE BABUSHKA NOTEBOOK  ,939.52,0.011348889238288995
YELLOW METAL CHICKEN HEART ,938.12,0.011331978001770769
EMBROIDERED RIBBON REEL RACHEL ,937.5899999999999,0.011325575890803154
WALL ART GARDEN HAVEN ,936.34,0.011310476572483309
12 IVORY ROSE PEG PLACE SETTINGS,935.0,0.011294290103244434
DANISH ROSE ROUND SEWING BOX,934.79,0.0112917534177667
HOME SWEET HOME 3 PEG HANGER ,934.17,0.011284264155880056
POLKA DOT RAFFIA FOOD COVER,933.71,0.011278707606738355
WRAP GINGHAM ROSE ,933.42,0.011275204564888149
ASSORTED EASTER GIFT TAGS,933.26,0.01127327185214321
SMALL HANGING IVORY/RED WOOD BIRD,933.05,0.011270735166665474
DECORATIVE WICKER HEART SMALL,932.28,0.01126143398658045
SILVER PLATE CANDLE BOWL SMALL,932.1999999999999,0.01126046763020798
EASTER TIN BUCKET,931.95,0.01125744776654401
SET OF 2 CHRISTMAS DECOUPAGE CANDLE,931.4,0.011250804066483279
AIRLINE BAG VINTAGE WORLD CHAMPION ,931.08,0.011246938640993399
MINI FUNKY DESIGN TAPES,929.45,0.011227249129904322
APRON MODERN VINTAGE COTTON,927.9499999999999,0.011209129947920504
FRENCH BLUE METAL DOOR SIGN 3,926.18,0.011187749313179604
ANIMALS AND NATURE WALL ART,923.97,0.011161053718390117
EMBROIDERED RIBBON REEL ROSIE,921.46,0.011130734287203868
SET OF 6 KASHMIR FOLKART BAUBLES,919.0500000000001,0.011101622801483206
MINI JIGSAW CIRCUS PARADE ,915.36,0.011057049613803022
KIDS RAIN MAC BLUE,915.03,0.011053063393766582
MUSICAL ZINC HEART DECORATION ,914.74,0.011049560351916378
TEA PARTY  WRAPPING PAPER ,914.72,0.011049318762823262
EGG CUP MILKMAID HEIDI,914.52,0.011046902871892085
RAINY LADIES BIRTHDAY CARD,913.87,0.011039051226365766
4 IVORY DINNER CANDLES SILVER FLOCK,913.74,0.011037480897260503
CUT GLASS HEXAGON T-LIGHT HOLDER,912.9599999999999,0.011028058922628918
STAR DECORATION PAINTED ZINC ,912.68,0.011024676675325272
TRAVEL CARD WALLET SUKI,912.3,0.011020086482556039
200 RED + WHITE BENDY STRAWS,912.27,0.011019724098916363
EMPIRE TISSUE BOX,910.92,0.01100341683513093
WALL ART BUFFALO BILL ,910.17,0.010994357244139023
ZINC SWEETHEART WIRE LETTER RACK,908.63,0.010975754883968973
5 HOOK HANGER MAGIC TOADSTOOL,908.25,0.01097116469119974
ORANGE TV TRAY TABLE ,908.15,0.010969956745734153
PORCELAIN T-LIGHT HOLDERS ASSORTED,907.38,0.010960655565649128
SET/4 SKULL BADGES,906.2,0.010946401809155194
STAR DECORATION RUSTIC,904.26,0.010922967667122795
CAKE PLATE LOVEBIRD PINK,902.8499999999999,0.010905935636058007
MINI PLAYING CARDS GYMKHANA,901.74,0.010892527441389984
EASTER TIN CHICKS PINK DAISY,899.25,0.010862449599296853
FRIDGE MAGNETS LES ENFANTS ASSORTED,897.8499999999999,0.010845538362778625
EMBROIDERED RIBBON REEL SALLY ,896.66,0.010831163811738133
WALL ART DOLLY GIRL ,896.37,0.010827660769887929
ICE CREAM DESIGN GARDEN PARASOL,894.35,0.010803260271483059
GROW YOUR OWN PLANT IN A CAN ,894.26,0.01080217312056403
BLACK ENCHANTED FOREST PLACEMAT,893.25,0.010789972871361594
HOME SWEET HOME BOTTLE ,892.96,0.01078646982951139
PANTRY CHOPPING BOARD,892.8000000000002,0.010784537116766453
FRENCH BLUE METAL DOOR SIGN 5,892.47,0.010780550896730011
ADULT APRON APPLE DELIGHT,891.9300000000001,0.010774027991215839
SKULLS  STICKERS,891.2199999999999,0.010765451578410166
DANISH ROSE FOLDING CHAIR,890.4000000000001,0.010755546425592347
RED RETROSPOT TISSUE BOX,890.0699999999999,0.010751560205555908
GLASS JAR PEACOCK BATH SALTS,889.88,0.010749265109171291
WHITE TALL PORCELAIN T-LIGHT HOLDER,889.35,0.010742862998203677
GLASS JAR MARMALADE ,888.49,0.010732474667199624
SKULLS WRITING SET ,887.7,0.010722931898021482
PIZZA PLATE IN BOX,886.23,0.010705175099677342
TOAST ITS - BEST MUM,885.95,0.010701792852373698
SPACEBOY WALL ART,885.9000000000001,0.010701188879640904
BOUDOIR SQUARE TISSUE BOX,879.97,0.010629557713531556
FANNY'S REST STOPMETAL SIGN,879.18,0.010620014944353414
WALL ART THE MAGIC FOREST ,876.64,0.010589333129527487
VANILLA INCENSE IN TIN,876.3399999999999,0.010585709293130723
MEDIUM MEDINA STAMPED METAL BOWL ,876.15,0.010583414196746108
"FEATHER PEN,LIGHT PINK",875.4599999999999,0.010575079373033553
WHITE HEARTS WIRE PLANT POT HOLDER,873.5600000000001,0.01055212840918739
SPACEBOY TV DINNER TRAY,873.04,0.010545847092766333
SLEEPING CAT ERASERS,872.85,0.010543551996381715
WHITE HEART CONFETTI IN TUBE,870.15,0.01051093746881085
TRAVEL CARD WALLET RETROSPOT,869.64,0.010504776946936353
LARGE MEDINA STAMPED METAL BOWL ,866.3100000000001,0.010464552362932285
WRAP RED VINTAGE DOILY,866.0,0.010460807731988963
BLUE PAPER PARASOL ,862.6999999999999,0.01042094553162457
IVORY HANGING DECORATION  BIRD,861.9,0.01041128196789987
EMBROIDERED RIBBON REEL REBECCA ,860.88,0.010398960924150876
"NURSERY A,B,C PAINTED LETTERS",859.2,0.010378667440329004
WHITE SOAP RACK WITH 2 BOTTLES,858.4,0.010369003876604301
CREAM SWEETHEART LETTER RACK,856.75,0.010349072776422106
SET OF 4 FAIRY CAKE PLACEMATS ,856.25,0.010343033049094168
ENGLISH ROSE SPIRIT LEVEL ,855.88,0.010338563650871492
3D DOG PICTURE PLAYING CARDS,855.5,0.01033397345810226
SET OF 6 FUNKY BEAKERS,854.04,0.01031633745430468
"ELEPHANT, BIRTHDAY CARD, ",854.04,0.01031633745430468
WALL ART WORK REST AND PLAY  ,853.47,0.01030945216515083
HEART DECORATION RUSTIC HANGING ,851.36,0.010283964515826931
WICKER WREATH SMALL,850.87,0.010278045583045552
4 LILY  BOTANICAL DINNER CANDLES,848.0,0.010243377548183188
SET OF 6 T-LIGHTS EASTER CHICKS,846.6999999999999,0.010227674257130549
FRIDGE MAGNETS LA VIE EN ROSE,845.4499999999999,0.010212574938810701
OFFICE MUG WARMER PINK,845.3900000000001,0.010211850171531351
BUFFALO BILL WALL ART ,845.22,0.01020979666423985
PARTY INVITES WOODLAND,843.02,0.010183221863996924
IVORY KNITTED MUG COSY ,841.79,0.010168364134770196
FRENCH LAVENDER SCENT HEART,840.3,0.010150365747332938
BOX OF 9 PEBBLE CANDLES,839.6999999999999,0.010143118074539412
RED RETROSPOT BIG BOWL,839.55,0.010141306156341031
3D HEARTS  HONEYCOMB PAPER GARLAND,838.5,0.010128622728952362
CLOCK MAGNET MUM'S KITCHEN,837.88,0.010121133467065719
WRAP COWBOYS  ,834.5,0.010080304910328856
TREASURE AHOY WALL ART,833.46,0.010067742277486745
PINK POLKADOT GARDEN PARASOL,828.9,0.010012659964255948
BOOM BOX SPEAKER GIRLS,827.15,0.009991520918608164
SET OF 2 TINS JARDIN DE PROVENCE,826.5500000000001,0.00998427324581464
JAM CLOCK MAGNET,824.02,0.009953712225535271
PLAYING CARDS VINTAGE DOILY ,822.73,0.009938129729029192
DOLLY MIXTURE CHILDREN'S UMBRELLA,822.38,0.009933901919899634
WOOD STAMP SET BEST WISHES,820.9100000000001,0.009916145121555498
WIRE EGG BASKET ,819.65,0.00990092500868909
3 GARDENIA MORRIS BOXED CANDLES,819.54,0.009899596268676945
SMALL SILVER FLOWER CANDLE POT,817.15,0.0098707263720494
SMALL REGAL  SILVER CANDLEPOT ,817.0500000000001,0.009869518426583812
PINK METAL CHICKEN HEART ,816.74,0.009865773795640492
RED HEARTS LIGHT CHAIN ,816.44,0.009862149959243728
CHOCOLATE 3 WICK MORRIS BOX CANDLE,816.25,0.009859854862859112
SET/3 DECOUPAGE STACKING TINS,812.85,0.009818784717029131
AIRLINE BAG VINTAGE JET SET WHITE,812.19,0.009810812276956255
SET/3 CHRISTMAS DECOUPAGE CANDLES,811.5600000000001,0.009803202220523052
FRENCH STYLE STORAGE JAR CAFE ,810.2199999999999,0.009787015751284175
EGG FRYING PAN RED ,807.84,0.009758266649203193
TRAVEL CARD WALLET SKULLS,806.64,0.00974377130361614
CHERRY CROCHET FOOD COVER,806.17,0.009738093959927877
FRENCH CARRIAGE LANTERN,805.7,0.009732416616239616
CHARLIE & LOLA WASTEPAPER BIN BLUE,803.25,0.009702821952332718
MULTICOLOUR SPRING FLOWER MUG,802.5699999999999,0.009694607923166723
SET OF 16 VINTAGE RED CUTLERY,802.17,0.009689776141304372
BALLOON ART MAKE YOUR OWN FLOWERS,801.45,0.009681078933952142
HORSE & PONY WALL ART,797.31,0.009631069991676811
FRENCH BLUE METAL DOOR SIGN 4,796.82,0.009625151058895434
LIPSTICK PEN FUSCHIA,793.94,0.00959036222948651
PING MICROWAVE APRON,793.5999999999999,0.00958625521490351
BLUE SAVANNAH PICNIC HAMPER FOR 2,793.35,0.009583235351239542
MOTORING TISSUE BOX,789.81,0.00954047408175774
GOLD MUG BONE CHINA TREE OF LIFE,789.71,0.009539266136292152
WOOD STAMP SET HAPPY BIRTHDAY,788.71,0.009527186681636277
LARGE WHITE HONEYCOMB PAPER BELL  ,788.04,0.009519093447016838
LOCAL CAFE MUG,785.13,0.009483942233968238
ZINC HEART LATTICE T-LIGHT HOLDER,784.22,0.009472949930231392
TEA TIME DES TEA COSY,783.01,0.00945833379009778
BLUE POLKADOT COFFEE MUG,782.8499999999999,0.009456401077352839
SMALL POLKADOT CHOCOLATE GIFT BAG ,782.0,0.009446133540895345
ROSE 1 WICK MORRIS BOXED CANDLE,781.27,0.009437315538996556
FELT EGG COSY CHICKEN,780.87,0.009432483757134204
GLITTER STAR GARLAND WITH BELLS ,780.45,0.009427410386178737
ASSORTED TUTTI FRUTTI SMALL PURSE,778.89,0.00940856643691557
 NINE DRAWER OFFICE TIDY,777.9,0.00939660777680625
CHEST 7 DRAWER MA CAMPAGNE,777.4,0.009390568049478314
WRAP GREEN PEARS ,777.0,0.009385736267615963
HEART SHAPE WIRELESS DOORBELL,775.74,0.00937051615474956
REINDEER HEART DECORATION GOLD,774.4300000000001,0.009354692069150362
SMALL CHOCOLATES PINK BOWL,774.18,0.009351672205486392
HOT BATHS SOAP HOLDER,772.33,0.00932932521437302
PURPLE PAPER PARASOL,771.4,0.009318091321543055
FRENCH BLUE METAL DOOR SIGN 6,770.76,0.009310360470563295
"SWISS ROLL TOWEL, PINK  SPOTS",769.65,0.00929695227589527
PACK OF 12 VINTAGE DOILY TISSUES,769.65,0.00929695227589527
MINI JIGSAW PURDEY,766.99,0.00926482092651064
GINGHAM ROSE WRAP,766.5,0.009258901993729262
CARD SUKI BIRTHDAY,763.08,0.009217590258806163
RED LOVE HEART SHAPE CUP,762.71,0.00921312086058349
HIPPY CHIC DECORATIVE PARASOL,761.85,0.009202732529579436
WRAP ALPHABET POSTER  ,761.0,0.009192464993121941
ASSORTED INCENSE PACK,760.3199999999999,0.009184250963955944
FRENCH BLUE METAL DOOR SIGN 7,759.36,0.009172654687486303
"BIRTHDAY CARD, RETRO SPOT",758.88,0.009166856549251482
BEADED CHANDELIER T-LIGHT HOLDER,758.29,0.009159729671004514
WHITE STITCHED WALL CLOCK,757.36,0.00914849577817455
CHRISTMAS DECOUPAGE CANDLE,756.85,0.009142335256300054
WRAP BILLBOARD FONTS DESIGN,756.0,0.00913206771984256
SCENTED VELVET LOUNGE CANDLE ,755.13,0.009121558594291946
EMBROIDERED RIBBON REEL CLAIRE,755.01,0.00912010905973324
ASSORTED TUTTI FRUTTI PEN,754.41,0.009112861386939716
BIRDCAGE DECORATION TEALIGHT HOLDER,754.0699999999999,0.009108754372356717
VINTAGE BEAD PINK PURSE ,754.01,0.009108029605077365
BLUE POT PLANT CANDLE ,753.15,0.009097641274073311
6 RIBBONS SHIMMERING PINKS ,753.14,0.009097520479526753
SKULLS GREETING CARD,753.12,0.009097278890433635
SET OF 2 TINS VINTAGE BATHROOM ,752.25,0.009086769764883023
BLUE POLKADOT WASHING UP GLOVES,751.8,0.009081334010287878
FRENCH ENAMEL WATER BASIN,748.71,0.009044008495401221
CHILDS GARDEN FORK BLUE ,747.6899999999999,0.009031687451652224
PINK  HEART CONFETTI IN TUBE,746.4,0.009016104955146145
PHOTO FRAME LINEN AND LACE LARGE,745.47,0.00900487106231618
HAPPY EASTER HANGING DECORATION,744.33,0.008991100484008483
SPOTTY PINK DUCK DOORSTOP,744.01,0.0089872350585186
JOY WOODEN BLOCK LETTERS,742.63,0.00897056541109349
MAGIC DRAWING SLATE DINOSAUR,742.56,0.00896971984926758
CARD PSYCHEDELIC APPLES,742.2,0.008965371245591465
SET OF 6 HEART CHOPSTICKS,741.48,0.008956674038239232
SET 6 FOOTBALL CELEBRATION CANDLES,741.25,0.008953895763668382
CHILDS GARDEN BRUSH PINK,741.0,0.008950875900004414
BOOM BOX SPEAKER BOYS,740.1500000000001,0.00894060836354692
TOMATO CHARLIE+LOLA COASTER SET,739.19,0.008929012087077278
APOTHECARY MEASURING JAR,738.9000000000001,0.008925509045227072
PANTRY 3 HOOK ROLLING PIN HANGER,738.75,0.008923697127028691
WOOD STAMP SET FLOWERS,737.13,0.008904128410486172
RELAX LARGE WOOD LETTERS,735.8,0.008888062735793855
SET/5 RED SPOTTY LID GLASS BOWLS,734.4,0.008871151499275629
MARIE ANTOINETTE TRINKET BOX GOLD,733.6,0.008861487935550926
SMALL BONNE JAM JAR  T-LIGHT HOLDER,733.28,0.008857622510061046
"WRAP, BILLBOARD FONTS DESIGN",731.0,0.008830081353445648
RED ENCHANTED FOREST PLACEMAT,730.0500000000001,0.008818605871522568
HOME GARLAND PAINTED ZINC ,729.45,0.00881135819872904
PARTY PIZZA DISH RED RETROSPOT,729.04,0.008806405622320131
COSMETIC BAG VINTAGE ROSE PAISLEY,728.62,0.008801332251364664
RED TEA TOWEL CLASSIC DESIGN,728.52,0.008800124305899075
PINK FLOWER CROCHET FOOD COVER,727.46,0.008787320083963846
JIGSAW TREE WITH BIRDHOUSE,726.0799999999999,0.008770650436538737
SET OF 6 STRAWBERRY CHOPSTICKS,725.49,0.00876352355829177
WHITE GOOSE FEATHER CHRISTMAS TREE ,725.0,0.00875760462551039
STAR PORTABLE TABLE LIGHT ,724.15,0.008747337089052894
ETCHED GLASS COASTER,722.88,0.008731996181639933
HANGING SPRING FLOWER EGG LARGE,722.48,0.008727164399777582
BLUE/CREAM STRIPE CUSHION COVER ,721.15,0.008711098725085265
CHILDRENS GARDEN GLOVES BLUE,721.0,0.008709286806886886
WHITE BAMBOO RIBS LAMPSHADE,716.5,0.00865492926093544
FELTCRAFT HAIRBAND PINK AND PURPLE,716.28,0.008652271780911148
FELTCRAFT HAIRBAND RED AND BLUE,715.6999999999999,0.00864526569721074
MARIE ANTOINETTE TRINKET BOX SILVER,715.0,0.008636810078951626
FELTCRAFT HAIRBANDS PINK AND WHITE ,711.6099999999999,0.008595860727668204
MAGNETS PACK OF 4 HOME SWEET HOME,711.48,0.008594290398562942
ZINC HEARTS PLANT POT HOLDER,711.47,0.008594169604016383
SMALL GLASS SUNDAE DISH CLEAR,710.37,0.008580882203894918
BEADED CRYSTAL HEART GREEN LARGE,707.7,0.00854863005996373
IVORY PILLAR CANDLE SILVER FLOCK,707.49,0.008546093374485994
TEA COSY RED  STRIPE,706.83,0.008538120934413118
CHILDS GARDEN FORK PINK,706.3499999999999,0.008532322796178294
FELT TOADSTOOL LARGE,706.02,0.008528336576141857
PACK OF 12 BLUE PAISLEY TISSUES ,705.77,0.008525316712477887
FRENCH BLUE METAL DOOR SIGN 8,705.57,0.008522900821546713
MAGIC TREE -PAPER FLOWERS,705.5,0.008522055259720801
ROSE SCENT CANDLE JEWELLED DRAWER,705.5,0.008522055259720801
MORE BUTTER METAL SIGN ,705.3100000000001,0.008519760163336184
200 BENDY SKULL STRAWS,703.8000000000001,0.008501520186805812
EGG CUP MILKMAID INGRID,703.51,0.008498017144955607
TALL ROCOCO CANDLE HOLDER,703.0,0.008491856623081108
TRAVEL CARD WALLET PANTRY,702.62,0.008487266430311877
MINI PAINTED GARDEN DECORATION ,702.47,0.008485454512113496
WOOD STOCKING CHRISTMAS SCANDISPOT,702.3199999999999,0.008483642593915113
FAIRY CAKES NOTEBOOK A6 SIZE,701.24,0.008470596782886768
COCKTAIL SWORDS 50 PIECES,700.2700000000001,0.008458879711870567
INFLATABLE POLITICAL GLOBE ,699.55,0.008450182504518334
MADRAS NOTEBOOK MEDIUM,699.45,0.00844897455905275
CAKE STAND VICTORIAN FILIGREE SMALL,698.95,0.00844293483172481
SANDWICH BATH SPONGE,698.25,0.008434479213465696
EGG FRYING PAN IVORY ,697.6,0.008426627567939377
"BLACK TEA,COFFEE,SUGAR JARS",697.05,0.008419983867878643
RING OF ROSES BIRTHDAY CARD,696.96,0.008418896716959615
TOXIC AREA  DOOR HANGER ,695.23,0.008397999260404949
TEA TIME TEA SET IN GIFT BOX,695.0,0.008395220985834097
DECORATIVE ROSE BATHROOM BOTTLE,693.52,0.0083773433929434
BLACK WINE GLASS,692.67,0.008367075856485906
CARAVAN SQUARE TISSUE BOX,692.3199999999999,0.008362848047356349
IVORY CHANDELIER T-LIGHT HOLDER,692.0,0.008358982621866469
DAISIES  HONEYCOMB GARLAND ,691.35,0.00835113097634015
SET/6 COLLAGE PAPER PLATES,690.2199999999999,0.008337481192579007
PINK HORSE SOCK PUPPET,688.8,0.008320328366967665
DOLLY CABINET 3 DRAWERS ,687.6999999999999,0.0083070409668462
PAINTED METAL HEART WITH HOLLY BELL,687.5899999999999,0.008305712226834053
SET OF 3 BIRD LIGHT PINK FEATHER ,687.5,0.008304625075915026
MOBILE VINTAGE HEARTS ,685.95,0.008285901921198418
BLACK STITCHED WALL CLOCK,684.65,0.008270198630145777
LARGE PINK GLASS SUNDAE DISH,684.16,0.008264279697364398
RED APPLES CHOPPING BOARD   ,684.0,0.008262346984619457
WOODLAND  STICKERS,683.4,0.008255099311825932
SWALLOW SQUARE TISSUE BOX,681.65,0.008233960266178147
CHRISTMAS TREE HANGING GOLD,680.6800000000001,0.00822224319516195
ROMANTIC IMAGES GIFT WRAP SET,679.15,0.008203761629538456
ZINC FINISH 15CM PLANTER POTS,679.01,0.008202070505886633
FRENCH STYLE STORAGE JAR BONBONS,678.57,0.00819675554583805
SET OF 6 RIBBONS PERFECTLY PRETTY  ,678.27,0.008193131709441286
RETRO PLASTIC ELEPHANT TRAY,678.23,0.00819264853125505
TRAVEL CARD WALLET FLOWER MEADOW,676.86,0.0081760996783765
SCOTTIE DOGS BABY BIB,676.39,0.008170422334688239
KENSINGTON COFFEE SET,675.75,0.008162691483708477
MOODY GIRL DOOR HANGER ,675.5999999999999,0.008160879565510095
LOVE GARLAND PAINTED ZINC ,672.65,0.00812524517427526
FOLDING UMBRELLA CREAM POLKADOT,672.55,0.008124037228809673
BRIGHT BLUES RIBBONS ,671.25,0.008108333937757034
CHRISTMAS TREE HANGING SILVER ,670.11,0.008094563359449336
S/4 IVORY MINI ROSE CANDLE IN BOWL,669.91,0.00809214746851816
VINTAGE LEAF CHOPPING BOARD  ,669.15,0.008082967082979692
VINTAGE BEAD PINK EVENING BAG,668.88,0.008079705630222606
UNION JACK FLAG LUGGAGE TAG,666.71,0.008053493213619355
FRENCH BLUE METAL DOOR SIGN 0,665.65,0.008040688991684126
MOTHER'S KITCHEN SPOON REST ,664.46,0.008026314440643634
SWEET HEART CAKE CARRIER,664.4499999999999,0.008026193646097074
CHILDS GARDEN BRUSH BLUE,663.3,0.008012302273242816
EGG CUP HENRIETTA HEN CREAM ,663.27,0.00801193988960314
PAINTED METAL STAR WITH HOLLY BELLS,662.81,0.008006383340461436
CINAMMON SET OF 9 T-LIGHTS,662.7099999999999,0.008005175394995848
WRAP FLOWER SHOP  ,661.5,0.00799055925486224
RED RETROSPOT TAPE,661.14,0.007986210651186123
MULTICOLOUR HONEYCOMB FAN,660.79,0.007981982842056565
BOHEMIAN COLLAGE STATIONERY SET,660.53,0.007978842183846037
DRAWER KNOB VINTAGE GLASS BALL,657.13,0.007937772038016058
LARGE BONNE JAM JAR  T-LIGHT HOLDER,657.08,0.007937168065283265
WHITE CHRISTMAS GARLAND STARS TREES,656.7,0.007932577872514033
BLOSSOM IMAGES GIFT WRAP SET,655.8,0.007921706363323743
KIDS RAIN MAC PINK,655.5799999999999,0.00791904888329945
EASTER DECORATION EGG BUNNY ,654.7,0.00790841896320228
SILK PURSE BABUSHKA RED,654.1500000000001,0.007901775263141548
